Accuracy,Precision,Recall,F1 Score,AUC,Brier Score,Expected Return,Adjusted Expected Return,Expected Growth Rate,Negative Log Loss,Sharpe Ratio,Sortino Ratio,Backtesting Final Value,Return over Risked Capital,Backtesting Accuracy,Operations %,Dataset,asset,model,dataset
0.5118226346107413,0.5555555555555556,8.832049742104147e-05,0.0001766129174687,0.5161368813592603,0.2500043607789409,-0.00461722979715,1.4674190250009084e-05,5.965234629490458e-05,-0.6931564678282248,-0.6868275325859537,-0.5355984048270959,-117.35294117647028,-0.1363636363636359,0.4545454545454545,0.0094857024593839,val,EURUSD,qda,val
0.510146708370569,0.524873559406351,0.1579998252904546,0.2428852333221428,0.5206842950779741,0.2498776581365693,-0.0123034588025134,0.0061898114254192,0.0313955068500486,-0.6929036283665186,0.0968818253292817,0.1087634943545329,1494.2941176479171,0.0004181810220261,0.5265358847484346,28.345000496475027,test,EURUSD,mlp,test
0.5162809147666517,0.5372126436781609,0.0660460679714548,0.1176304033222173,0.5262976236407679,0.2495493136022071,-0.0003280222098226,0.011612998855153,0.0586727458089538,-0.6922448560532274,3.753252402292143,5.946099825432436,53739.82352933919,0.0131132831888719,0.5332175174678324,45.17091511158635,val,EURUSD,mlp,val
0.5025878760798331,0.4625,0.0013851971098049,0.0027621216080026,0.5155554371549372,0.2503428142803467,-0.0074361670480004,0.000378099195554,0.001950707119378,-0.6938335480380319,-0.1899083659902574,-0.2574225666742132,-1056.1764705880023,-0.0018736988202633,0.5253296321998612,4.471378214675801,test,EURUSD,decision_tree,test
0.5118140112448691,0.5,0.0003709460891683,0.0007413421823701,0.5158885241562263,0.2499386586186104,-0.0071581108168148,0.0002176340401776,0.0011272270138048,-0.6930246771795814,1.134858305431002,1.642501206807744,3739.6470588232814,0.0127910088306114,0.533047899384533,3.222551826428892,val,EURUSD,decision_tree,val
0.502699582960977,0.0,0.0,0.0,0.5,0.250441213686208,-0.0046328727201613,0.0,0.0,-0.694030713844446,0.0,0.0,0.0,0.0,0.0,0.0,test,EURUSD,dummy,test
0.5118140112448691,0.0,0.0,0.0,0.5,0.2500059553409045,-0.0046328727201613,0.0,0.0,-0.6931595345010788,0.0,0.0,0.0,0.0,0.0,0.0,val,EURUSD,dummy,val
0.5107737012421726,0.5107511499438784,0.8247174773152646,0.6308278477227732,0.5133528315249071,0.2498383233225143,-0.0163428814997174,0.0047479144275759,0.023824415577148,-0.6929827046531256,-0.5289418101925248,-0.6425464763907991,-7463.647058819231,-0.0024975129587936,0.525001308969056,22.93306436603568,test,USDJPY,ridge,test
0.5194604101623314,0.5279493068941239,0.7384011881315985,0.6156879900393714,0.5165441723747286,0.2494260131486425,-0.0191324602206469,0.0041694551184677,0.0210153910572892,-0.6919991264913321,7.749822305208682,13.795329018905404,65412.529411725714,0.0372013348164583,0.5458954393770856,18.91341484966044,val,USDJPY,ridge,val
0.5108457460540456,0.5108627448085455,0.8197659266980976,0.6294586617306634,0.5134548899724967,0.2498332984480041,-0.0166087971077363,0.0046602734253408,0.0233824757151409,-0.6929757529788952,-0.5190131723559294,-0.6207493874167838,-7228.941176469863,-0.0024508633723254,0.5250258613829872,22.63467877019506,test,USDJPY,lr,test
0.5196203010998813,0.5282451085188455,0.7339456946372647,0.6143337792370992,0.5165962854609657,0.2494300957141214,-0.019254241854933,0.0041240442671464,0.020788123885703,-0.6920073350019337,7.909429859727627,13.790872866780486,66147.94117643202,0.0378401360544177,0.5462316505549588,18.803174255875994,val,USDJPY,lr,val
0.4940472974189946,0.503380110960884,0.1278992631903148,0.203972909405197,0.4981222913243552,0.2503240804372239,-0.0297381209996015,0.0001304679146626,0.0006803972340032,-0.6937957300287824,-6.607650115717203,-7.376188672429092,-24659.764705882644,-0.0826212319790279,0.4828309305373525,2.290424644128648,test,USDJPY,rf,test
0.4812885526504026,0.5107666409483061,0.1175539986439802,0.1911210844717399,0.4960061372242992,0.2506505761943013,-0.0293591324274662,0.0001534074325399,0.0007998765068894,-0.6944489914489701,-8.642614597066398,-10.115030916309896,-24425.058823529584,-0.1010355987054985,0.4731391585760517,2.600331563312604,val,USDJPY,rf,val
0.5107676975078499,0.5107466146330013,0.8247767063896325,0.6308417142339404,0.5133532802944718,0.249838226642866,-0.0163464062890836,0.0047455438560587,0.0238125820880684,-0.6929820872518107,-0.5795455621168155,-0.7029470360812277,-8183.411764700791,-0.0027387934645997,0.524874319229158,22.929462125442026,test,USDJPY,lda,test
0.5194435795373261,0.5279351852920471,0.7384496174087108,0.615695221174618,0.5165442521182279,0.2494259757043451,-0.0191379994262538,0.004166898836902,0.0210025682116834,-0.6919990509097581,7.754046625520736,13.858752066824092,65733.29411760808,0.0373937424896481,0.5459967065735013,18.908365662158864,val,USDJPY,lda,val
0.4937531144371799,0.5487804878048781,0.0063967400317467,0.0126460738624388,0.5141772995911823,0.250248286873935,-0.0241477854932075,0.0001218513250032,0.0005824723492821,-0.6936444624246394,3.3360900010228307,7.377341311106658,14520.470588235888,0.0635834189791026,0.5597807468311066,1.75249004881036,test,USDJPY,ada_boost,test
0.4795465829623583,0.5344827586206896,0.0125108965873502,0.0244494920815193,0.5109658434442533,0.2503750582974636,-0.0343637462748565,0.0001457393066731,0.0006270897284143,-0.6938995962135959,-0.8321593377368902,-0.4731590164716988,-751.0588235294131,-0.0334494773519165,0.5087108013937283,0.2415194688254748,val,USDJPY,ada_boost,val
0.504337698048186,0.514513232883129,0.390343291715037,0.443908583283377,0.5094625876885743,0.2499842820914011,-0.0375097573564543,0.0003140334928629,0.0015772745284923,-0.693115950638161,-0.9602600432838766,-1.3331238536944772,-2566.117647058816,-0.0188614146060947,0.5163887291546866,1.0440493987260075,test,USDJPY,gaussian_nb,test
0.5028569985946428,0.5316525498500089,0.3890969554127789,0.4493391249230998,0.5104038211938362,0.2500599973228968,-0.0359896486457374,0.0002874739938783,0.001449153115977,-0.6932673407651362,-1.257977436145531,-1.7989205311940737,-2362.705882352918,-0.0201736806947219,0.5156980627922512,1.259772281643679,val,USDJPY,gaussian_nb,val
0.4929366065692861,0.4917081260364842,0.0140491364400957,0.027317747322354,0.4905201973407632,0.2508534324865188,-0.0118252312761879,0.0014243457460607,0.0074124404654053,-0.6948560509010335,-10.652424201935744,-10.192121556932884,-192607.470588296,-0.0778934379548855,0.4853192431816743,18.97540270047969,test,USDJPY,lgbm,test
0.4792772929622741,0.5115332428765265,0.024343783295128,0.046475791290412,0.4921204127349846,0.251416777639371,-0.0111961076167695,0.0013952699073823,0.0072533251817074,-0.6959835460171925,-11.622253770061077,-11.381714199765389,-190894.11764709605,-0.1092553620204021,0.4688129673577217,18.793917412123097,val,USDJPY,lgbm,val
0.512604840210611,0.5141090706151136,0.6983937075031391,0.5922469562422148,0.5147964358253949,0.2497497508887836,-0.0272545086465112,0.0013350027863633,0.0067079974060821,-0.692656385003392,3.699024460597534,4.957828659510832,31114.176470585484,0.0263499635592733,0.540184191346982,9.061436213324688,test,USDJPY,sgd,test
0.5172387676616371,0.5305743626724356,0.6413812029832434,0.5807394631255071,0.5167793316973165,0.2495532723895031,-0.0273274856732245,0.0012156362072961,0.006240930970571,-0.6922529772775919,7.9246027225195315,17.452445804948663,42121.88235293327,0.0518739762982963,0.5536178822622604,8.734252846479453,val,USDJPY,sgd,val
0.4932427970197462,0.6222222222222222,0.0003316828164609,0.0006630122065283,0.5029022432466277,0.2501443154153481,-0.0365647246178029,3.165807803310797e-06,1.5452185840046602e-05,-0.6934358515505005,-1.2247448713915894,0.0,-109.52941176470608,-0.1555555555555558,0.4444444444444444,0.0054033608904738,test,USDJPY,qda,test
0.4786545598370795,0.4583333333333333,0.0005327220482355,0.0010642071656615,0.5034955193986548,0.2503502615044433,-0.0365978932715675,0.0,0.0,-0.6938477535552394,0.0,0.0,0.0,0.0,0.0,0.0,val,USDJPY,qda,val
0.5072915353349784,0.5073795757450201,0.9573906038996424,0.6632582301022941,0.4996430247212285,0.250258047307534,-0.0127235450053954,0.004489922172627,0.0229504830268907,-0.6936653717987858,-7.3906294398510335,-7.40513119956635,-134627.29411767417,-0.0405342378630803,0.5049819800720797,25.48765332036527,test,USDJPY,mlp,test
0.518947076099671,0.5254556681713654,0.7967423239595777,0.6332678958646086,0.5103309644396465,0.2496635912979055,-0.0319500490177988,0.0005029788714517,0.0025604715954569,-0.6924741374251016,1.178432923551875,1.6570597653334318,3293.7058823529787,0.0107727737973384,0.531985670419652,3.2887041260277203,val,USDJPY,mlp,val
0.493176755942196,0.0,0.0,0.0,0.5095727394183861,0.2501254994803922,-0.0361771048539597,0.0,0.0,-0.6933982030900054,0.0,0.0,0.0,0.0,0.0,0.0,test,USDJPY,decision_tree,test
0.4791510632747347,0.5430894308943089,0.0053917928518386,0.0106775786832051,0.5078733882721395,0.2503275907052232,-0.0361992729025392,2.009252720831663e-06,1.0441323484443027e-05,-0.6938024142019688,1.4431370787625035,0.0,751.0588235294126,0.5647058823529417,0.8235294117647058,0.0143060312544706,val,USDJPY,decision_tree,val
0.493176755942196,0.0,0.0,0.0,0.5,0.2501466039557236,-0.0365575391459523,0.0,0.0,-0.6934404113838205,0.0,0.0,0.0,0.0,0.0,0.0,test,USDJPY,dummy,test
0.4787050517120953,0.0,0.0,0.0,0.5,0.2503513779742546,-0.0365575391459523,0.0,0.0,-0.6938499867575846,0.0,0.0,0.0,0.0,0.0,0.0,val,USDJPY,dummy,val
0.5190401254033665,0.5238624527803255,0.7958364329826302,0.6318241688189331,0.5187216518245964,0.250004484129981,0.0174717575651824,0.0282053254858008,0.1341319455857648,-0.694105282159103,2.8166276865412847,5.79494675539025,62830.76470573239,0.008563933587112,0.5308231229405931,57.42163820393967,test,GBPUSD,ridge,test
0.5218129291647735,0.5284604388091243,0.7043074884029158,0.603842193103938,0.5207018616775773,0.2495998747869338,0.0091146929307489,0.0212103029702872,0.1048004976195813,-0.6923518935194701,2.864446509279433,3.895721829040096,41480.35294115807,0.0086826935674062,0.5308856281933709,52.34760096355796,val,GBPUSD,ridge,val
0.5195728447827178,0.5239409760936262,0.8045863001405175,0.6346211161612398,0.5187970974130568,0.250022972168335,0.0188295409044503,0.0292992996626315,0.139353459499233,-0.6941769967862544,2.9684357507622523,5.971064886842025,64677.11764690279,0.0086591739899921,0.530873249468425,58.45891019086049,test,GBPUSD,lr,test
0.5218986549622378,0.5279418390832592,0.7182405566600397,0.6085613818370684,0.5208408252586063,0.2495979690170232,0.0107837077440543,0.0225089833021232,0.1110303853600536,-0.6923490141928128,3.157955040927473,4.190326865680515,46166.64705880328,0.009423356382046,0.5312754507273918,53.68235163007604,val,GBPUSD,lr,val
0.5137986565674503,0.5258300418442767,0.6350915724963689,0.5753191671435677,0.5190980945417834,0.2500753788280123,0.020529206676894,0.0281346048781293,0.1411025240585263,-0.6933019962557214,-4.579830317715701,-5.887793326971337,-124034.23529412242,-0.0134219437859749,0.5192516085336946,72.32737136663953,test,GBPUSD,rf,test
0.5212385663217632,0.5351051910867671,0.5697150430748841,0.5518680190011555,0.5250894279323555,0.2496449218467086,0.0098233776692836,0.0214084422105529,0.1078139943565327,-0.6924393485734406,0.0332380289818165,0.0458048182312647,547.6470588183208,9.923447689166192e-05,0.5263680181457329,60.47097753126849,val,GBPUSD,rf,val
0.5190523718258804,0.5238817344780391,0.7954821873487076,0.6317265178475143,0.5187203937523407,0.2500036450518771,0.0174218996703332,0.028165255238791,0.1339417050519107,-0.6941023182334395,2.8384856574605,5.816748936213353,63362.76470573325,0.0086419753086272,0.5308641975308642,57.38489893639821,test,GBPUSD,lda,test
0.5217957840052807,0.5284635763236776,0.7039264413518886,0.6037041510077366,0.5206979605375688,0.2495999908314862,0.0090619333726934,0.0211696563532082,0.1046048824741658,-0.692352105411908,2.8680572521093675,3.876315758595282,41441.23529409924,0.0086811872101232,0.5308848353737483,52.307309838749774,val,GBPUSD,lda,val
0.5200565784720138,0.5216204725921253,0.8982488457496428,0.6599832553216409,0.5131167182571057,0.2495179025856105,-0.0142707399568882,0.0029383172764107,0.0149712325071166,-0.6921856734008055,2.3184290375744454,2.805080221754572,30245.764705866484,0.0095614967971711,0.5313481562090372,24.75798007507057,test,GBPUSD,ada_boost,test
0.5234417193165939,0.5236743082376069,0.8738402915838304,0.6548879135341846,0.5230657359073428,0.2493364291846753,-0.0170538046280931,0.0019207007382155,0.0098319192890749,-0.6918197324461217,3.939117418907677,5.724894262167515,30034.52941176254,0.0175714024167042,0.535563896008788,18.72937222998517,val,GBPUSD,ada_boost,val
0.502323758671998,0.5368728373702422,0.29313826207092,0.3792189540736441,0.5156886259915456,0.2500226099445026,-0.0133985670374961,0.0089940807917774,0.0442273746979988,-0.6931940227027076,4.935079701689204,12.101129613940762,58598.235294096834,0.0301711983887254,0.5421953675730111,15.200871945282984,test,GBPUSD,gaussian_nb,test
0.4964723834343469,0.5360266370699223,0.2000331345261762,0.291343427640707,0.5184884141409971,0.2502162532589762,-0.0178417794145012,0.0055007951644393,0.0270370582218241,-0.6935815218313217,3.7770921321022586,5.903758886939401,20575.8823529416,0.024406087602085,0.5391610987379362,9.237811934745524,val,GBPUSD,gaussian_nb,val
0.5126107535836094,0.5228546283990085,0.6875081181291107,0.5939819325352091,0.5085359450891735,0.2497863466210985,-0.0335670528643841,4.2348358301050296e-05,0.0002201915624927,-0.6927197612537657,2.3895704753014235,4.727476341999036,4545.470588235293,0.0578685258964129,0.5567729083665338,0.6147704101939221,test,GBPUSD,lgbm,test
0.5186067843396113,0.5283229830398879,0.6497514910536779,0.5827791935687592,0.5199768935962901,0.2496465227203038,-0.0340742590040072,4.223758410686865e-05,0.0002193963188313,-0.6924400534991819,1.4169514344819778,2.247700747152468,1697.705882352957,0.0324850299401195,0.5434131736526946,0.5726483270610625,val,GBPUSD,lgbm,val
0.5178399759970119,0.524281045751634,0.7577550273359548,0.6197588453162197,0.5151159374437286,0.2504188682377758,0.0217794495513898,0.0314077287637563,0.1486509896412333,-0.6951290060337915,0.0404526634427647,0.0690863652672366,923.1764705959464,0.0001182151515769,0.5263780079745136,61.120670124239965,test,GBPUSD,sgd,test
0.5185039133826542,0.526706666157119,0.6850066269052353,0.5955163796890416,0.5166573192350047,0.2499367012582116,0.0136981578895407,0.0235167919574492,0.1166408114440948,-0.6930288984869972,-0.7883040878635302,-1.1309031263342026,-11508.411764713948,-0.0021453155991161,0.5251866760004666,58.78046480527384,val,GBPUSD,sgd,val
0.4848358673222585,0.5371214151701956,0.0473272166920542,0.086989549533907,0.5101825653093265,0.2501081269440318,-0.0442254342434025,0.000677093663469,0.002853145427529,-0.6933771123018951,0.7141672247399743,0.7773511233229248,1173.529411764715,0.0170842824601364,0.5353075170842825,0.5376179483568363,test,GBPUSD,qda,test
0.4845650701665652,0.52925,0.0350728959575878,0.0657862026103169,0.5089430663595012,0.2500793583660688,-0.0450493281264312,0.0001500730454125,0.0006750766750525,-0.6933088801843481,-1.3457088614670472,-1.7791675536499427,-1173.5294117647074,-0.0533807829181496,0.498220640569395,0.2408894908744888,val,GBPUSD,qda,val
0.5191258503609633,0.5217554229474816,0.8713852185105152,0.6526978679745095,0.5085471853648026,0.2497655615436974,-0.0018143206760106,0.0118672917943918,0.0594109875328027,-0.6926819097186631,-1.345513950291651,-1.717629446953827,-26060.176470608163,-0.0048354551657128,0.523770813070681,42.180965385486765,test,GBPUSD,mlp,test
0.5195069052129857,0.5233568889274256,0.7999834327369119,0.632757626585596,0.5141493126712242,0.2496172698621662,-0.0112364148853138,0.0070855175794205,0.0355620818532861,-0.692383857602878,0.5637148612678489,1.0601481744046282,6329.235294123009,0.0024263691440259,0.527592825865275,28.58269539052387,val,GBPUSD,mlp,val
0.5152253647903107,0.5259347705499092,0.6605500253876038,0.5856058623397017,0.5169575481255265,0.2497711597443254,0.0010293659387307,0.0109887089075746,0.0561778143420185,-0.6926914318990266,-1.575114445558217,-1.983019567707605,-39289.7647059308,-0.0047059484988281,0.5238389744743056,65.34446124925756,test,GBPUSD,decision_tree,test
0.5230902435469906,0.5317315436241611,0.6562955599734924,0.58748331603144,0.5228004373432531,0.2493407394595543,-0.0032821642934021,0.0075544113001099,0.0387314800022085,-0.6918281447773149,3.7052199767733898,5.95127611808553,58097.52941170058,0.0105852838041971,0.5318869914758959,60.14007595305655,val,GBPUSD,decision_tree,val
0.4814436082859294,0.0,0.0,0.0,0.5,0.2500992156628966,-0.0452417126809375,0.0,0.0,-0.6933456135975818,0.0,0.0,0.0,0.0,0.0,0.0,test,GBPUSD,dummy,test
0.4825590865059022,0.0,0.0,0.0,0.5,0.2500936285409295,-0.0452417126809375,0.0,0.0,-0.6933344392602024,0.0,0.0,0.0,0.0,0.0,0.0,val,GBPUSD,dummy,val
0.5342319226287875,0.502056135770235,0.2099208515283842,0.2960546574287914,0.5293868774715156,0.2483475520483275,0.0202364167794564,0.0303501484924425,0.1443709797030956,-0.6917277108807085,8.954502195908983,14.709272466027556,297317.58823562594,0.0413112009740705,0.5480585268284198,58.57087373695571,test,AUDUSD,ridge,test
0.5454929990849605,0.4988038277511962,0.150590158325889,0.231338598770749,0.5402988217057325,0.2467243020054491,0.0309784360125782,0.0391809550120312,0.1868274651538106,-0.6865543388907033,15.017794480697892,81.47920334658575,415226.0000002464,0.0697250357992947,0.5630131767364258,65.70932822292433,val,AUDUSD,ridge,val
0.5343465277821993,0.5023549421076732,0.2095933406113537,0.2957806150942669,0.5298284330550083,0.2483160201094949,0.021457421746567,0.0313867992876157,0.1483831084594582,-0.6923154175584223,8.827933073527355,14.067347913214236,295893.7058826837,0.0406087936866556,0.5476888387824126,59.29861646112021,test,AUDUSD,lr,test
0.545890091676594,0.5002627085248916,0.1447741052591565,0.2245610931764914,0.5404849289806228,0.2466923071299216,0.0335127406407994,0.0412940389209868,0.1964993174983133,-0.6864901156596352,14.988525933398336,82.3403186081136,417635.64705908,0.0683622113797005,0.5622959007261131,67.40819391930388,val,AUDUSD,lr,val
0.5334296865549054,0.5,1.3646288209606987e-05,2.7291831554815644e-05,0.5178311977326362,0.2487117943565367,0.0220633993049116,0.0227514112912917,0.1161931632715442,-0.6905672198635904,4.379925224600034,6.380791668214189,209005.58823542343,0.0186555959804431,0.53613452420025,91.17540318729664,test,AUDUSD,rf,test
0.5458296645430846,0.6666666666666666,3.801341873681409e-05,7.60225026607876e-05,0.5253677401243834,0.2476162881599868,0.0250969958510998,0.0255801083738666,0.1303513087391155,-0.6883695423870968,11.43212919377431,38.98997321713096,359146.94117650925,0.0422929161714973,0.5485752190376164,93.69917646449474,val,AUDUSD,rf,val
0.5342637573936241,0.5021432544746572,0.2094159388646288,0.2955672614863108,0.5293717600469492,0.2483458260271278,0.0200460814958609,0.0301805150768457,0.1436198501374067,-0.691671342122806,8.919266178830794,14.67261097213637,296754.2941179788,0.0413047739350846,0.548055144176322,58.469002489478605,test,AUDUSD,lda,test
0.5454929990849605,0.4988023197175996,0.1504000912322049,0.2311140967040028,0.540300464490953,0.2467248654287918,0.0307311396525284,0.0389569610942933,0.1858309190035109,-0.6865555335490113,15.01771899021327,82.24989392285843,414365.4117649509,0.0696922246931654,0.5629959077332,65.60401236166503,val,AUDUSD,lda,val
0.5360592381304079,0.506707376490077,0.212882096069869,0.2998068551990545,0.5365620931571753,0.2479633690345994,0.0383084828343577,0.0472206342033364,0.2208768755814488,-0.6890669516783448,9.778040984114906,16.281482825636513,378252.0000004345,0.0476635514019549,0.5514018691588785,64.58382411929124,test,AUDUSD,ada_boost,test
0.5507587921479257,0.5130248656526095,0.2141105810351053,0.3021281731504204,0.5474378526963863,0.246259559960792,0.0449718100345992,0.0533506150692589,0.2470431284374263,-0.6856270760218272,16.328547746162183,95.97261856439928,496332.529412133,0.0816780821918933,0.5693042537851478,67.04994734206937,val,AUDUSD,ada_boost,val
0.5334296865549054,0.0,0.0,0.0,0.5262762978491335,0.2486121863633571,0.0204458755686116,0.0219023910366372,0.1079427110745348,-0.6903733192549972,5.938237463607031,8.742963651536476,263480.82352987526,0.0258124348519299,0.5399012815010117,83.07090875519702,test,AUDUSD,gaussian_nb,test
0.5458210320954403,0.0,0.0,0.0,0.5289639786851466,0.2475537214591978,0.0236674012317143,0.0247595181991444,0.1215374349875141,-0.6882439052630708,12.112814239860166,46.8357779094518,360789.882352952,0.0457032992081815,0.5503701574779739,87.10398646432209,val,AUDUSD,gaussian_nb,val
0.5335888603790884,0.9310344827586208,0.0003684497816593,0.0007366080563095,0.533998773001914,0.2485703645664937,0.021391850753144,0.0215643164901468,0.1107336382937228,-0.6902826915184808,4.007552857887139,5.900075710153267,203200.5294119332,0.0171088861076003,0.5353204663724392,96.65671299686107,test,AUDUSD,lgbm,test
0.5458296645430846,1.0,1.9006709368407047e-05,3.8012696240544345e-05,0.5463530043809366,0.2474980814352489,0.0228837953704188,0.0229875151182074,0.1178589442613066,-0.6881323953704276,10.990566624617042,30.91589198665859,356486.94117653935,0.0403089117319321,0.5475310061746961,97.5829146596226,val,AUDUSD,lgbm,val
0.5361547424249177,0.5334166146158651,0.0466157205240174,0.0857386677375633,0.5254642547679281,0.2484422323168119,0.0167706470138242,0.0213617896888087,0.1066864683768593,-0.6903848803271995,7.591472008410165,11.03584926804258,318503.705882809,0.0343179155181603,0.5443778502726989,75.5305263560018,test,AUDUSD,sgd,test
0.5466152172787072,0.5138721351025332,0.0323874327637656,0.0609343989701228,0.533606345579647,0.2473266979077472,0.0244315535811821,0.0275607546409388,0.1394222378946847,-0.687787132963257,13.585371822029488,52.41381889667082,406111.588235571,0.0538665089347581,0.554666583649835,83.18744496814628,val,AUDUSD,sgd,val
0.5338117037329445,0.8061224489795918,0.0010780567685589,0.0021532339393278,0.5188590162207573,0.248903820366856,0.0240664462112546,0.0240884023861181,0.1230339413757623,-0.6909812674882863,3.5348202390651577,5.166613866509524,176913.4705881829,0.0144179700201628,0.5339041947474799,99.85865364412552,test,AUDUSD,qda,test
0.5458210320954403,0.5,0.000190067093684,0.000379989740277,0.5213650174319788,0.2479433062558702,0.0237857982300003,0.0237971886097466,0.1224780001642817,-0.6890356655092269,10.358260345477012,29.42585922569728,335676.3529411529,0.0370649366355855,0.5458236508608402,99.9283506845531,val,AUDUSD,qda,val
