Accuracy,Precision,Recall,F1 Score,AUC,Brier Score,Expected Return,Adjusted Expected Return,Expected Growth Rate,Negative Log Loss,Sharpe Ratio,Sortino Ratio,Backtesting Final Value,Return over Risked Capital,Backtesting Accuracy,Operations %,Dataset,asset,model,dataset,Expected Profit,Expected Loss,Expected Value
0.5096005858405322,0.525631569242117,0.1422884454594237,0.2239528602995335,0.5185533058703211,0.2500853716529991,-0.162531015238341,0.0,0.0,-0.6933186121455298,0.0,0.0,0.0,0.0,0.0,0.0,test,EURUSD,gaussian_nb,test,0.3140508692856221,0.4765818845239631,-0.162531015238341
0.5140302162740161,0.518894280252904,0.062336607079771,0.1113020989387034,0.5195538200373448,0.2498651891250608,-0.1579709261509258,0.0,0.0,-0.6928778294532915,0.0,0.0,0.0,0.0,0.0,0.0,val,EURUSD,gaussian_nb,val,0.3157609026934028,0.4737318288443286,-0.1579709261509257
0.5030657332936154,0.5345029239766081,0.0057030187313591,0.0112856225613671,0.5265217894214365,0.2499442794829896,-0.1716935697828239,0.0,0.0,-0.6930355274220098,0.0,0.0,0.0,0.0,0.0,0.0,test,EURUSD,lgbm,test,0.310614911331441,0.4823084811142649,-0.1716935697828239
0.5118829981718465,0.5172413793103449,0.0021196919381049,0.0042220814861726,0.5305210715242744,0.2496110845754789,-0.1674874403906869,0.0,0.0,-0.6923684620504668,0.0,0.0,0.0,0.0,0.0,0.0,val,EURUSD,lgbm,val,0.3121922098534925,0.4796796502441793,-0.1674874403906868
0.5119960778472843,0.5272244838615877,0.1810115682677548,0.2694969575920851,0.523116244610297,0.2498896950148017,-0.1599478364505976,0.0001978251653723,0.0002744430065791,-0.6929486270905174,-3.1083621053832435,-1.8248915473243088,-491.7647058823619,-0.1038251366120233,0.5601092896174863,0.2271373249925528,test,EURUSD,sgd,test,0.3150195613310259,0.4749673977816235,-0.1599478364505976
0.5154875651064124,0.5270785659801678,0.0732353564615276,0.1286020037842364,0.5261931914084488,0.2496563754436875,-0.1528004305499244,3.76289020344337e-05,5.025595679250052e-05,-0.692464874095842,0.3071748611836745,0.3530413283314961,18.11764705882183,0.0229508196721289,0.639344262295082,0.05260253182022,val,EURUSD,sgd,val,0.3176998385437783,0.4705002690937027,-0.1528004305499244
0.5027492304637077,0.6052631578947368,0.0002870228245541,0.0005737735590175,0.5133315969603963,0.2504331803967906,-0.1618284684130253,5.099455815996691e-07,7.888678773715646e-07,-0.6940145305923516,1.0970416323781425,0.0,18.117647058823422,0.2799999999999983,0.8,0.0031029689206632,test,EURUSD,qda,test,0.3143143243451155,0.4761427927581407,-0.1618284684130252
0.5118226346107413,0.5555555555555556,8.832049742104147e-05,0.0001766129174687,0.5161368813592603,0.2500043607789409,-0.1617829303554947,3.115861424341044e-06,4.639934801166115e-06,-0.6931564678282248,-0.9104467501263276,-0.4544703168551246,-15.529411764706085,-0.2000000000000026,0.5,0.0051740195233003,val,EURUSD,qda,val,0.3143314011166894,0.4761143314721841,-0.1617829303554946
0.510146708370569,0.524873559406351,0.1579998252904546,0.2428852333221428,0.5206842950779741,0.2498776581365693,-0.1682555442547481,1.5391593043013485e-06,2.2973943887959664e-06,-0.6929036283665186,0.2395037232123175,0.0,5.176470588235134,0.0666666666666646,0.6666666666666666,0.0037235627047959,test,EURUSD,mlp,test,0.3119041709044695,0.4801597151592176,-0.1682555442547481
0.5162809147666517,0.5372126436781609,0.0660460679714548,0.1176304033222173,0.5262976236407679,0.2495493136022071,-0.1581709660714295,2.7316668060091303e-06,4.052458204275937e-06,-0.6922448560532274,0.6877444238022352,0.0,10.352941176470496,0.1999999999999982,0.75,0.0034493463488668,val,EURUSD,mlp,val,0.3156858877232139,0.4738568537946435,-0.1581709660714296
0.5025878760798331,0.4625,0.0013851971098049,0.0027621216080026,0.5155554371549372,0.2503428142803467,-0.1641567722509477,0.0,0.0,-0.6938335480380319,0.0,0.0,0.0,0.0,0.0,0.0,test,EURUSD,decision_tree,test,0.3134412104058946,0.4775979826568423,-0.1641567722509477
0.5118140112448691,0.5,0.0003709460891683,0.0007413421823701,0.5158885241562263,0.2499386586186104,-0.1639226196352125,0.0,0.0,-0.6930246771795814,0.0,0.0,0.0,0.0,0.0,0.0,val,EURUSD,decision_tree,val,0.3135290176367953,0.4774516372720078,-0.1639226196352125
0.502699582960977,0.0,0.0,0.0,0.5,0.250441213686208,-0.1617961033432937,0.0,0.0,-0.694030713844446,0.0,0.0,0.0,0.0,0.0,0.0,test,EURUSD,dummy,test,0.3143264612462647,0.4761225645895585,-0.1617961033432938
0.5118140112448691,0.0,0.0,0.0,0.5,0.2500059553409045,-0.1617961033432937,0.0,0.0,-0.6931595345010788,0.0,0.0,0.0,0.0,0.0,0.0,val,EURUSD,dummy,val,0.3143264612462647,0.4761225645895584,-0.1617961033432937
0.5107737012421726,0.5107511499438784,0.8247174773152646,0.6308278477227732,0.5133528315249071,0.2498383233225143,-0.1716571633681831,5.480350998450795e-05,6.574498076795842e-05,-0.6929827046531256,-0.9827393785069588,-0.1672943181264784,-98.35294117647275,-0.1085714285714307,0.5571428571428572,0.0420261402592412,test,USDJPY,ridge,test,0.3106285637369313,0.4822857271051144,-0.1716571633681831
0.5194604101623314,0.5279493068941239,0.7384011881315985,0.6156879900393714,0.5165441723747286,0.2494260131486425,-0.1740062822910711,9.130404908339826e-06,1.3669296162613626e-05,-0.6919991264913321,-2.518447689829734,-1.5235868370204384,-88.00000000000091,-0.2615384615384643,0.4615384615384615,0.0218798125068374,val,USDJPY,ridge,val,0.3097476441408483,0.4837539264319194,-0.1740062822910711
0.5108457460540456,0.5108627448085455,0.8197659266980976,0.6294586617306634,0.5134548899724967,0.2498332984480041,-0.1718810923012516,5.553099694396579e-05,6.662824458587933e-05,-0.6929757529788952,-0.993614579505316,-0.1683031108340532,-103.52941176470812,-0.1111111111111133,0.5555555555555556,0.043226887123791,test,USDJPY,lr,test,0.3105445903870306,0.4824256826882823,-0.1718810923012517
0.5196203010998813,0.5282451085188455,0.7339456946372647,0.6143337792370992,0.5165962854609657,0.2494300957141214,-0.1741088352462594,9.39330460100409e-06,1.4056191597058129e-05,-0.6920073350019337,-2.264536245624353,-1.3891527043421643,-80.23529411764798,-0.2296296296296323,0.4814814814814814,0.0227213437571004,val,USDJPY,lr,val,0.3097091867826527,0.4838180220289121,-0.1741088352462593
0.4940472974189946,0.503380110960884,0.1278992631903148,0.203972909405197,0.4981222913243552,0.2503240804372239,-0.1829373650522961,0.0,0.0,-0.6937957300287824,0.0,0.0,0.0,0.0,0.0,0.0,test,USDJPY,rf,test,0.306398488105389,0.4893358531576849,-0.1829373650522959
0.4812885526504026,0.5107666409483061,0.1175539986439802,0.1911210844717399,0.4960061372242992,0.2506505761943013,-0.1826182167810242,0.0,0.0,-0.6944489914489701,0.0,0.0,0.0,0.0,0.0,0.0,val,USDJPY,rf,val,0.3065181687071159,0.4891363854881401,-0.1826182167810242
0.5107676975078499,0.5107466146330013,0.8247767063896325,0.6308417142339404,0.5133532802944718,0.249838226642866,-0.1716601316118599,5.474676672946267e-05,6.5665682946793e-05,-0.6929820872518107,-0.9827393785069588,-0.1672943181264784,-98.35294117647275,-0.1085714285714307,0.5571428571428572,0.0420261402592412,test,USDJPY,lda,test,0.3106274506455524,0.4822875822574124,-0.1716601316118599
0.5194435795373261,0.5279351852920471,0.7384496174087108,0.615695221174618,0.5165442521182279,0.2494259757043451,-0.1740109468852664,9.105424426466423e-06,1.3632312603268672e-05,-0.6919990509097581,-2.518447689829734,-1.5235868370204384,-88.00000000000091,-0.2615384615384643,0.4615384615384615,0.0218798125068374,val,USDJPY,lda,val,0.3097458949180251,0.4837568418032915,-0.1740109468852664
0.4937531144371799,0.5487804878048781,0.0063967400317467,0.0126460738624388,0.5141772995911823,0.250248286873935,-0.1782297140995432,4.283011417137126e-06,6.450414556628215e-06,-0.6936444624246394,-1.0652306952658748,-0.222717701593687,-12.941176470588744,-0.058823529411767,0.5882352941176471,0.0102063483486728,test,USDJPY,ada_boost,test,0.3081638572126713,0.4863935713122144,-0.1782297140995431
0.4795465829623583,0.5344827586206896,0.0125108965873502,0.0244494920815193,0.5109658434442533,0.2503750582974636,-0.1868326284419845,1.673872217658443e-05,2.4721260849400608e-05,-0.6938995962135959,-2.504273262741083,-0.7739961289494974,-201.882352941178,-0.4105263157894767,0.3684210526315789,0.0319781875099931,val,USDJPY,ada_boost,val,0.3049377643342558,0.4917703927762403,-0.1868326284419845
0.504337698048186,0.514513232883129,0.390343291715037,0.443908583283377,0.5094625876885743,0.2499842820914011,-0.189481900931751,0.0,0.0,-0.693115950638161,0.0,0.0,0.0,0.0,0.0,0.0,test,USDJPY,gaussian_nb,test,0.3039442871505933,0.4934261880823443,-0.1894819009317509
0.5028569985946428,0.5316525498500089,0.3890969554127789,0.4493391249230998,0.5104038211938362,0.2500599973228968,-0.1882018093858841,0.0,0.0,-0.6932673407651362,0.0,0.0,0.0,0.0,0.0,0.0,val,USDJPY,gaussian_nb,val,0.3044243214802934,0.4926261308661776,-0.1882018093858842
0.4929366065692861,0.4917081260364842,0.0140491364400957,0.027317747322354,0.4905201973407632,0.2508534324865188,-0.1678528263378425,0.0,0.0,-0.6948560509010335,0.0,0.0,0.0,0.0,0.0,0.0,test,USDJPY,lgbm,test,0.3120551901233091,0.4799080164611515,-0.1678528263378423
0.4792772929622741,0.5115332428765265,0.024343783295128,0.046475791290412,0.4921204127349846,0.251416777639371,-0.167323037993069,0.0,0.0,-0.6959835460171925,0.0,0.0,0.0,0.0,0.0,0.0,val,USDJPY,lgbm,val,0.3122538607525991,0.4795768987456681,-0.167323037993069
0.512604840210611,0.5141090706151136,0.6983937075031391,0.5922469562422148,0.5147964358253949,0.2497497508887836,-0.1808459020181147,2.327597947570144e-05,2.8131853885461828e-05,-0.692656385003392,-1.309449234107723,-0.1541891780263987,-77.64705882353041,-0.2000000000000026,0.5,0.0180112029682462,test,USDJPY,sgd,test,0.3071827867432069,0.4880286887613217,-0.1808459020181148
0.5172387676616371,0.5305743626724356,0.6413812029832434,0.5807394631255071,0.5167793316973165,0.2495532723895031,-0.1809073563563996,1.649742929495922e-07,2.5527492816706297e-07,-0.6922529772775919,-1.4431370787625035,0.0,-5.176470588235361,-0.2000000000000026,0.5,0.0016830625005259,val,USDJPY,sgd,val,0.3071597413663502,0.4880670977227498,-0.1809073563563996
0.4932427970197462,0.6222222222222222,0.0003316828164609,0.0006630122065283,0.5029022432466277,0.2501443154153481,-0.1886860838886762,0.0,0.0,-0.6934358515505005,0.0,0.0,0.0,0.0,0.0,0.0,test,USDJPY,qda,test,0.3042427185417465,0.4929288024304225,-0.188686083888676
0.4786545598370795,0.4583333333333333,0.0005327220482355,0.0010642071656615,0.5034955193986548,0.2503502615044433,-0.1887140153865832,0.0,0.0,-0.6938477535552394,0.0,0.0,0.0,0.0,0.0,0.0,val,USDJPY,qda,val,0.3042322442300313,0.4929462596166145,-0.1887140153865831
0.5072915353349784,0.5073795757450201,0.9573906038996424,0.6632582301022941,0.4996430247212285,0.250258047307534,-0.1686093010571752,0.0,0.0,-0.6936653717987858,0.0,0.0,0.0,0.0,0.0,0.0,test,USDJPY,mlp,test,0.3117715121035593,0.4803808131607345,-0.1686093010571752
0.518947076099671,0.5254556681713654,0.7967423239595777,0.6332678958646086,0.5103309644396465,0.2496635912979055,-0.1848000412781463,0.0,0.0,-0.6924741374251016,0.0,0.0,0.0,0.0,0.0,0.0,val,USDJPY,mlp,val,0.305699984520695,0.4905000257988414,-0.1848000412781464
0.493176755942196,0.0,0.0,0.0,0.5095727394183861,0.2501254994803922,-0.1883596672454398,0.0,0.0,-0.6933982030900054,0.0,0.0,0.0,0.0,0.0,0.0,test,USDJPY,decision_tree,test,0.3043651247829601,0.4927247920283998,-0.1883596672454397
0.4791510632747347,0.5430894308943089,0.0053917928518386,0.0106775786832051,0.5078733882721395,0.2503275907052232,-0.1883783350758225,0.0,0.0,-0.6938024142019688,0.0,0.0,0.0,0.0,0.0,0.0,val,USDJPY,decision_tree,val,0.3043581243465665,0.4927364594223891,-0.1883783350758225
0.493176755942196,0.0,0.0,0.0,0.5,0.2501466039557236,-0.1886800329650126,0.0,0.0,-0.6934404113838205,0.0,0.0,0.0,0.0,0.0,0.0,test,USDJPY,dummy,test,0.3042449876381203,0.492925020603133,-0.1886800329650126
0.4787050517120953,0.0,0.0,0.0,0.5,0.2503513779742546,-0.1886800329650125,0.0,0.0,-0.6938499867575846,0.0,0.0,0.0,0.0,0.0,0.0,val,USDJPY,dummy,val,0.3042449876381202,0.492925020603133,-0.1886800329650127
0.5190401254033665,0.5238624527803255,0.7958364329826302,0.6318241688189331,0.5187216518245964,0.250004484129981,-0.1431816778398463,0.0010213573115197,0.0012689225519155,-0.694105282159103,-1.6913486008455525,-0.9519916362215138,-1884.2352941176705,-0.1348148148148198,0.5407407407407407,0.66130681574645,test,GBPUSD,ridge,test,0.3213068708100576,0.4644885486499039,-0.1431816778398463
0.5218129291647735,0.5284604388091243,0.7043074884029158,0.603842193103938,0.5207018616775773,0.2495998747869338,-0.1502192059530535,4.318378403367741e-05,6.470839697556899e-05,-0.6923518935194701,-0.6929209138488541,-0.5213132063185262,-51.76470588235839,-0.021276595744683,0.6117021276595744,0.1611644992327541,val,GBPUSD,ridge,val,0.3186677977676049,0.4688870037206585,-0.1502192059530536
0.5195728447827178,0.5239409760936262,0.8045863001405175,0.6346211161612398,0.5187970974130568,0.250022972168335,-0.1420382813436208,0.001028606985145,0.0012800054857025,-0.6941769967862544,-1.7115236430553005,-1.0023680926640104,-1876.4705882353176,-0.1321786690975438,0.5423883318140383,0.6717162748831997,test,GBPUSD,lr,test,0.3217356444961421,0.463773925839763,-0.1420382813436209
0.5218986549622378,0.5279418390832592,0.7182405566600397,0.6085613818370684,0.5208408252586063,0.2495979690170232,-0.1488137197944806,5.465635572834296e-05,8.183628899773153e-05,-0.6923490141928128,0.5355142965288757,0.5536077513540442,49.17647058822922,0.0175115207373249,0.6359447004608295,0.186024980497381,val,GBPUSD,lr,val,0.3191948550770698,0.4680085748715503,-0.1488137197944805
0.5137986565674503,0.5258300418442767,0.6350915724963689,0.5753191671435677,0.5190980945417834,0.2500753788280123,-0.1406069838510366,0.0,0.0,-0.6933019962557214,0.0,0.0,0.0,0.0,0.0,0.0,test,GBPUSD,rf,test,0.3222723810558612,0.4628793649068979,-0.1406069838510366
0.5212385663217632,0.5351051910867671,0.5697150430748841,0.5518680190011555,0.5250894279323555,0.2496449218467086,-0.1496224188048138,0.0,0.0,-0.6924393485734406,0.0,0.0,0.0,0.0,0.0,0.0,val,GBPUSD,rf,val,0.3188915929481948,0.4685140117530086,-0.1496224188048137
0.5190523718258804,0.5238817344780391,0.7954821873487076,0.6317265178475143,0.5187203937523407,0.2500036450518771,-0.1432236634355088,0.0010209812940008,0.0012684837928021,-0.6941023182334395,-1.6913486008455525,-0.9519916362215138,-1884.2352941176705,-0.1348148148148198,0.5407407407407407,0.66130681574645,test,GBPUSD,lda,test,0.3212911262116841,0.4645147896471929,-0.1432236634355087
0.5217957840052807,0.5284635763236776,0.7039264413518886,0.6037041510077366,0.5206979605375688,0.2495999908314862,-0.1502636350545739,4.292490733778579e-05,6.431721367309829e-05,-0.692352105411908,-0.6484835321019385,-0.501147031046765,-46.588235294123024,-0.0193548387096795,0.6129032258064516,0.1594499832834695,val,GBPUSD,lda,val,0.3186511368545348,0.4689147719091087,-0.1502636350545739
0.5200565784720138,0.5216204725921253,0.8982488457496428,0.6599832553216409,0.5131167182571057,0.2495179025856105,-0.1699122020689585,2.974213797151811e-05,4.313413357827903e-05,-0.6921856734008055,-1.3370155299811584,-0.3848378524931918,-126.82352941176669,-0.1606557377049203,0.5245901639344263,0.0373515886671606,test,GBPUSD,ada_boost,test,0.3112829242241406,0.4811951262930991,-0.1699122020689584
0.5234417193165939,0.5236743082376069,0.8738402915838304,0.6548879135341846,0.5230657359073428,0.2493364291846753,-0.1722558354762889,8.146867527225959e-06,1.190254104452631e-05,-0.6918197324461217,-2.491963890136228,-1.214394512613626,-106.11764705882432,-0.3904761904761935,0.3809523809523809,0.0180024174674884,val,GBPUSD,ada_boost,val,0.3104040616963916,0.4826598971726806,-0.1722558354762889
0.502323758671998,0.5368728373702422,0.29313826207092,0.3792189540736441,0.5156886259915456,0.2500226099445026,-0.1691777406631546,0.0,0.0,-0.6931940227027076,0.0,0.0,0.0,0.0,0.0,0.0,test,GBPUSD,gaussian_nb,test,0.311558347251317,0.4807360879144716,-0.1691777406631546
0.4964723834343469,0.5360266370699223,0.2000331345261762,0.291343427640707,0.5184884141409971,0.2502162532589762,-0.1729193931911589,0.0,0.0,-0.6935815218313217,0.0,0.0,0.0,0.0,0.0,0.0,val,GBPUSD,gaussian_nb,val,0.3101552275533153,0.4830746207444744,-0.172919393191159
0.5126107535836094,0.5228546283990085,0.6875081181291107,0.5939819325352091,0.5085359450891735,0.2497863466210985,-0.1861617287279024,0.0,0.0,-0.6927197612537657,0.0,0.0,0.0,0.0,0.0,0.0,test,GBPUSD,lgbm,test,0.3051893517270365,0.4913510804549389,-0.1861617287279024
0.5186067843396113,0.5283229830398879,0.6497514910536779,0.5827791935687592,0.5199768935962901,0.2496465227203038,-0.186588849687585,0.0,0.0,-0.6924400534991819,0.0,0.0,0.0,0.0,0.0,0.0,val,GBPUSD,lgbm,val,0.3050291813671556,0.4916180310547406,-0.186588849687585
0.5178399759970119,0.524281045751634,0.7577550273359548,0.6197588453162197,0.5151159374437286,0.2504188682377758,-0.139554147746198,0.0011797409436032,0.0013954986811509,-0.6951290060337915,-1.6569185258340065,-0.8161258266752256,-1741.882352941191,-0.1360970677452012,0.5399393326592518,0.6055855933085548,test,GBPUSD,sgd,test,0.3226671945951757,0.4622213423413738,-0.1395541477461981
0.5185039133826542,0.526706666157119,0.6850066269052353,0.5955163796890416,0.5166573192350047,0.2499367012582116,-0.1463594459877552,2.442497548636224e-05,3.741064996257922e-05,-0.6930288984869972,-0.7903472615259429,-0.3250343078490312,-93.17647058823944,-0.0514285714285735,0.5928571428571429,0.1200161164499232,val,GBPUSD,sgd,val,0.3201152077545918,0.466474653742347,-0.1463594459877552
0.4848358673222585,0.5371214151701956,0.0473272166920542,0.086989549533907,0.5101825653093265,0.2501081269440318,-0.195137207783918,9.837708247243522e-05,0.0001355882719308,-0.6933771123018951,-2.147658891528992,-0.6170796814325529,-403.7647058823575,-0.2363636363636383,0.4772727272727273,0.0808263885912327,test,GBPUSD,qda,test,0.3018235470810308,0.4969607548649487,-0.1951372077839179
0.4845650701665652,0.52925,0.0350728959575878,0.0657862026103169,0.5089430663595012,0.2500793583660688,-0.1958310131591,1.6038547137791465e-05,2.175428143515096e-05,-0.6933088801843481,-2.1020703210276386,-1.16537235552825,-62.117647058824105,-0.3000000000000028,0.4375,0.0137161275942769,val,GBPUSD,qda,val,0.3015633700653374,0.4973943832244375,-0.1958310131591001
0.5191258503609633,0.5217554229474816,0.8713852185105152,0.6526978679745095,0.5085471853648026,0.2497655615436974,-0.15942258583243,1.3198160648527206e-05,2.0030534462980413e-05,-0.6926819097186631,-1.5347976890508672,-0.5526663344781135,-119.0588235294142,-0.1179487179487201,0.5512820512820513,0.0477610478039102,test,GBPUSD,mlp,test,0.3152165303128387,0.4746391161452688,-0.15942258583243
0.5195069052129857,0.5233568889274256,0.7999834327369119,0.632757626585596,0.5141493126712242,0.2496172698621662,-0.1673569809560537,2.9192846687041885e-06,4.468475629226285e-06,-0.692383857602878,-1.5053236915215649,-1.1807485189875035,-46.58823529411848,-0.1384615384615409,0.5384615384615384,0.0222887073407,val,GBPUSD,mlp,val,0.3122411321414798,0.4795981130975337,-0.1673569809560539
0.5152253647903107,0.5259347705499092,0.6605500253876038,0.5856058623397017,0.5169575481255265,0.2497711597443254,-0.1570279023673846,0.0,0.0,-0.6926914318990266,0.0,0.0,0.0,0.0,0.0,0.0,test,GBPUSD,decision_tree,test,0.3161145366122307,0.4731424389796155,-0.1570279023673848
0.5230902435469906,0.5317315436241611,0.6562955599734924,0.58748331603144,0.5228004373432531,0.2493407394595543,-0.1606586646681281,0.0,0.0,-0.6918281447773149,0.0,0.0,0.0,0.0,0.0,0.0,val,GBPUSD,decision_tree,val,0.3147530007494519,0.4754116654175802,-0.1606586646681282
0.4814436082859294,0.0,0.0,0.0,0.5,0.2500992156628966,-0.195993021205,0.0,0.0,-0.6933456135975818,0.0,0.0,0.0,0.0,0.0,0.0,test,GBPUSD,dummy,test,0.3015026170481248,0.497495638253125,-0.1959930212050001
0.4825590865059022,0.0,0.0,0.0,0.5,0.2500936285409295,-0.195993021205,0.0,0.0,-0.6933344392602024,0.0,0.0,0.0,0.0,0.0,0.0,val,GBPUSD,dummy,val,0.3015026170481248,0.4974956382531248,-0.195993021205
0.5342319226287875,0.502056135770235,0.2099208515283842,0.2960546574287914,0.5293868774715156,0.2483475520483275,-0.1408535437646682,0.0005604705799099,0.0006791675643761,-0.6917277108807085,-1.5409385154898374,-1.8511356023203167,-437.4117647059225,-0.0244750181028271,0.6097031136857349,0.8792762047866753,test,AUDUSD,ridge,test,0.3221799210882494,0.4630334648529177,-0.1408535437646683
0.5454929990849605,0.4988038277511962,0.150590158325889,0.231338598770749,0.5402988217057325,0.2467243020054491,-0.1318076328315131,0.0003653146785602,0.0005598173032936,-0.6865543388907033,1.4268214601523894,2.5369474174308912,525.4117647058174,0.0174924601464872,0.6359327875915554,2.003591098219989,val,AUDUSD,ridge,val,0.3255721376881826,0.4573797705196957,-0.1318076328315131
0.5343465277821993,0.5023549421076732,0.2095933406113537,0.2957806150942669,0.5298284330550083,0.2483160201094949,-0.1398253290555225,0.0007073107026054,0.0008248513644203,-0.6923154175584223,-0.905259176616159,-1.1589467368272657,-284.70588235298715,-0.0137672090112668,0.6163954943679599,1.0174390841774852,test,AUDUSD,lr,test,0.322565501604179,0.4623908306597015,-0.1398253290555225
0.545890091676594,0.5002627085248916,0.1447741052591565,0.2245610931764914,0.5404849289806228,0.2466923071299216,-0.1296734815656425,0.0004608382319607,0.0007043081043862,-0.6864901156596352,1.556000292264632,2.6297737326975907,626.352941176397,0.0177029992684699,0.6360643745427944,2.3601111859256574,val,AUDUSD,lr,val,0.326372444412884,0.4560459259785267,-0.1296734815656427
0.5334296865549054,0.5,1.3646288209606987e-05,2.7291831554815644e-05,0.5178311977326362,0.2487117943565367,-0.1393150321642849,0.0,0.0,-0.6905672198635904,0.0,0.0,0.0,0.0,0.0,0.0,test,AUDUSD,rf,test,0.3227568629383932,0.462071895102678,-0.1393150321642848
0.5458296645430846,0.6666666666666666,3.801341873681409e-05,7.60225026607876e-05,0.5253677401243834,0.2476162881599868,-0.1367604245464422,0.0,0.0,-0.6883695423870968,0.0,0.0,0.0,0.0,0.0,0.0,val,AUDUSD,rf,val,0.3237148407950841,0.4604752653415264,-0.1367604245464422
0.5342637573936241,0.5021432544746572,0.2094159388646288,0.2955672614863108,0.5293717600469492,0.2483458260271278,-0.1410138261087486,0.0005515503732552,0.0006673910749721,-0.691671342122806,-1.7691518379680504,-2.080368605127628,-499.52941176474434,-0.0287844891871769,0.6070096942580164,0.8538083929174015,test,AUDUSD,lda,test,0.3221198152092192,0.4631336413179679,-0.1410138261087486
0.5454929990849605,0.4988023197175996,0.1504000912322049,0.2311140967040028,0.540300464490953,0.2467248654287918,-0.1320158823978707,0.0003513287322124,0.0005384728684922,-0.6865555335490113,1.144905228162011,2.085172553605223,406.3529411764071,0.0138753866548813,0.6336721166593018,1.9535229018836,val,AUDUSD,lda,val,0.3254940441007984,0.4575099264986692,-0.1320158823978708
