Accuracy,Precision,Recall,F1 Score,AUC,Brier Score,Expected Return,Adjusted Expected Return,Expected Growth Rate,Negative Log Loss,Sharpe Ratio,Sortino Ratio,Backtesting Final Value,Return over Risked Capital,Backtesting Accuracy,Operations %,Dataset,asset,model,dataset,Expected Profit,Expected Loss,Expected Value
0.5154875651064124,0.5270785659801678,0.0732353564615276,0.1286020037842364,0.5261931914084488,0.2496563754436875,-0.0733754709139798,0.0001864397868265,0.0003774644363787,-0.692464874095842,0.214653694555357,0.1509765598392707,125.36764705884887,0.0069095477386948,0.5753768844221105,0.3432099617122555,val,EURUSD,sgd,val,0.3971247981797229,0.4705002690937027,-0.0733754709139797
0.5027492304637077,0.6052631578947368,0.0002870228245541,0.0005737735590175,0.5133315969603963,0.2504331803967906,-0.0832498873267464,3.505854155581613e-06,7.348828771098385e-06,-0.6940145305923516,1.7300400030535414,0.0,125.36764705882388,0.4583333333333346,0.8333333333333334,0.0037235627047959,test,EURUSD,qda,test,0.3928929054313944,0.4761427927581407,-0.0832498873267463
0.5118226346107413,0.5555555555555556,8.832049742104147e-05,0.0001766129174687,0.5161368813592603,0.2500043607789409,-0.0832000800763223,8.661210180939487e-06,1.738978347859894e-05,-0.6931564678282248,-9.907308330462756e-17,-4.611601057140456e-17,1.1368683772161605e-13,3.562536850262622e-16,0.5714285714285714,0.006036356110517,val,EURUSD,qda,val,0.3929142513958618,0.4761143314721841,-0.0832000800763222
0.510146708370569,0.524873559406351,0.1579998252904546,0.2428852333221428,0.5206842950779741,0.2498776581365693,-0.0902795015286308,5.501874928378815e-05,0.0001220535185771,-0.6929036283665186,-3.7563943466936647,-3.693269096233411,-3373.529411764689,-0.1221122112211204,0.5016501650165016,0.3760798331843908,test,EURUSD,mlp,test,0.3898802136305868,0.4801597151592176,-0.0902795015286308
0.5162809147666517,0.5372126436781609,0.0660460679714548,0.1176304033222173,0.5262976236407679,0.2495493136022071,-0.079249494140626,0.0001314952108397,0.0002939027719584,-0.6922448560532274,0.1214694720776523,0.1661340900400536,125.367647058868,0.002383015597921,0.5727902946273831,0.9951364216480976,val,EURUSD,mlp,val,0.3946073596540174,0.4738568537946435,-0.0792494941406261
0.5025878760798331,0.4625,0.0013851971098049,0.0027621216080026,0.5155554371549372,0.2503428142803467,-0.085796469649474,0.0,0.0,-0.6938335480380319,0.0,0.0,0.0,0.0,0.0,0.0,test,EURUSD,decision_tree,test,0.3918015130073682,0.4775979826568423,-0.0857964696494741
0.5118140112448691,0.5,0.0003709460891683,0.0007413421823701,0.5158885241562263,0.2499386586186104,-0.0855403652260136,0.0,0.0,-0.6930246771795814,0.0,0.0,0.0,0.0,0.0,0.0,val,EURUSD,decision_tree,val,0.3919112720459942,0.4774516372720078,-0.0855403652260136
0.502699582960977,0.0,0.0,0.0,0.5,0.250441213686208,-0.0832144880317275,0.0,0.0,-0.694030713844446,0.0,0.0,0.0,0.0,0.0,0.0,test,EURUSD,dummy,test,0.3929080765578313,0.4761225645895585,-0.0832144880317272
0.5118140112448691,0.0,0.0,0.0,0.5,0.2500059553409045,-0.0832144880317275,0.0,0.0,-0.6931595345010788,0.0,0.0,0.0,0.0,0.0,0.0,val,EURUSD,dummy,val,0.3929080765578312,0.4761225645895584,-0.0832144880317272
0.5107737012421726,0.5107511499438784,0.8247174773152646,0.6308278477227732,0.5133528315249071,0.2498383233225143,-0.0940000224339503,0.0001546518032478,0.0002800762935824,-0.6929827046531256,0.8725921353258919,1.4067210924833953,1071.323529411782,0.0492662473794555,0.59958071278826,0.2863781271951153,test,USDJPY,ridge,test,0.3882857046711642,0.4822857271051144,-0.0940000224339502
0.5194604101623314,0.5279493068941239,0.7384011881315985,0.6156879900393714,0.5165441723747286,0.2494260131486425,-0.096569371255859,0.0001265606815133,0.0002743903205161,-0.6919991264913321,-1.1057050456490587,-0.6994930902628618,-774.9999999999977,-0.0335305719921101,0.5522682445759369,0.4266563438833301,val,USDJPY,ridge,val,0.3871845551760605,0.4837539264319194,-0.0965693712558589
0.5108457460540456,0.5108627448085455,0.8197659266980976,0.6294586617306634,0.5134548899724967,0.2498332984480041,-0.094244944704494,0.000152687345906,0.0002749442982259,-0.6929757529788952,0.6703453818460979,1.0452641487040943,809.1911764706033,0.0397982062780275,0.594170403587444,0.2677665507945942,test,USDJPY,lr,test,0.3881807379837882,0.4824256826882823,-0.0942449447044941
0.5196203010998813,0.5282451085188455,0.7339456946372647,0.6143337792370992,0.5165962854609657,0.2494300957141214,-0.0966815385505962,0.0001256546020776,0.0002721445097537,-0.6920073350019337,-0.7866307263217692,-0.4666418145312863,-490.0735294117612,-0.0218495934959347,0.5589430894308943,0.4140333751293854,val,USDJPY,lr,val,0.3871364834783158,0.4838180220289121,-0.0966815385505962
0.4940472974189946,0.503380110960884,0.1278992631903148,0.203972909405197,0.4981222913243552,0.2503240804372239,-0.1063377430259488,0.0,0.0,-0.6937957300287824,0.0,0.0,0.0,0.0,0.0,0.0,test,USDJPY,rf,test,0.3829981101317362,0.4893358531576849,-0.1063377430259487
0.4812885526504026,0.5107666409483061,0.1175539986439802,0.1911210844717399,0.4960061372242992,0.2506505761943013,-0.1059886746042452,0.0,0.0,-0.6944489914489701,0.0,0.0,0.0,0.0,0.0,0.0,val,USDJPY,rf,val,0.3831477108838949,0.4891363854881401,-0.1059886746042452
0.5107676975078499,0.5107466146330013,0.8247767063896325,0.6308417142339404,0.5133532802944718,0.249838226642866,-0.0940032689504717,0.0001546190924099,0.0002800407619011,-0.6929820872518107,0.8357411977699291,1.3507067083887931,1025.7352941176646,0.0470711297071135,0.5983263598326359,0.2869785006273903,test,USDJPY,lda,test,0.3882843133069407,0.4822875822574124,-0.0940032689504717
0.5194435795373261,0.5279351852920471,0.7384496174087108,0.615695221174618,0.5165442521182279,0.2494259757043451,-0.0965744731557601,0.0001264887475136,0.0002742458572603,-0.6919990509097581,-1.1057050456490587,-0.6994930902628618,-774.9999999999977,-0.0335305719921101,0.5522682445759369,0.4266563438833301,val,USDJPY,lda,val,0.3871823686475313,0.4837568418032915,-0.0965744731557602
0.4937531144371799,0.5487804878048781,0.0063967400317467,0.0126460738624388,0.5141772995911823,0.250248286873935,-0.1011887497963754,2.857924105268548e-05,5.997985015289109e-05,-0.6936444624246394,-1.7560241281847713,-0.47412227686399,-604.0441176470592,-0.2324561403508775,0.4385964912280701,0.0342212856396678,test,USDJPY,ada_boost,test,0.3852048215158391,0.4863935713122144,-0.1011887497963753
0.4795465829623583,0.5344827586206896,0.0125108965873502,0.0244494920815193,0.5109658434442533,0.2503750582974636,-0.1105981873584205,6.907719530899652e-05,0.0001414414998283,-0.6938995962135959,-2.892846914224165,-1.071323947131306,-1208.088235294118,-0.335443037974684,0.379746835443038,0.0664809687707752,val,USDJPY,ada_boost,val,0.3811722054178197,0.4917703927762403,-0.1105981873584205
0.504337698048186,0.514513232883129,0.390343291715037,0.443908583283377,0.5094625876885743,0.2499842820914011,-0.1134958291441027,0.0,0.0,-0.693115950638161,0.0,0.0,0.0,0.0,0.0,0.0,test,USDJPY,gaussian_nb,test,0.3799303589382417,0.4934261880823443,-0.1134958291441026
0.5028569985946428,0.5316525498500089,0.3890969554127789,0.4493391249230998,0.5104038211938362,0.2500599973228968,-0.1120957290158107,0.0,0.0,-0.6932673407651362,0.0,0.0,0.0,0.0,0.0,0.0,val,USDJPY,gaussian_nb,val,0.3805304018503667,0.4926261308661776,-0.1120957290158109
0.4929366065692861,0.4917081260364842,0.0140491364400957,0.027317747322354,0.4905201973407632,0.2508534324865188,-0.0898390288070152,0.0,0.0,-0.6948560509010335,0.0,0.0,0.0,0.0,0.0,0.0,test,USDJPY,lgbm,test,0.3900689876541363,0.4799080164611515,-0.0898390288070151
0.4792772929622741,0.5115332428765265,0.024343783295128,0.046475791290412,0.4921204127349846,0.251416777639371,-0.0892595728049193,0.0,0.0,-0.6959835460171925,0.0,0.0,0.0,0.0,0.0,0.0,val,USDJPY,lgbm,val,0.3903173259407488,0.4795768987456681,-0.0892595728049193
0.512604840210611,0.5141090706151136,0.6983937075031391,0.5922469562422148,0.5147964358253949,0.2497497508887836,-0.1040502053323129,6.197432100301021e-05,0.0001105872999492,-0.692656385003392,-1.1929400416295377,-0.1948757587311652,-729.4117647058827,-0.1600000000000001,0.48,0.0600373432274874,test,USDJPY,sgd,test,0.3839784834290087,0.4880286887613217,-0.104050205332313
0.5172387676616371,0.5305743626724356,0.6413812029832434,0.5807394631255071,0.5167793316973165,0.2495532723895031,-0.1041174210148121,6.811436655305429e-06,1.4852713351191217e-05,-0.6922529772775919,-0.3286992075348771,-0.1197634441833838,-45.588235294117794,-0.0344827586206897,0.5517241379310345,0.0244044062576263,val,USDJPY,sgd,val,0.3839496767079375,0.4880670977227498,-0.1041174210148122
0.4932427970197462,0.6222222222222222,0.0003316828164609,0.0006630122065283,0.5029022432466277,0.2501443154153481,-0.1126254042532395,2.469698123583599e-07,5.583141807061456e-07,-0.6934358515505005,-1.2247448713915892,0.0,-136.76470588235304,-1.0000000000000009,0.0,0.0018011202968246,test,USDJPY,qda,test,0.380303398177183,0.4929288024304225,-0.1126254042532394
0.4786545598370795,0.4583333333333333,0.0005327220482355,0.0010642071656615,0.5034955193986548,0.2503502615044433,-0.1126559543290753,0.0,0.0,-0.6938477535552394,0.0,0.0,0.0,0.0,0.0,0.0,val,USDJPY,qda,val,0.3802903052875391,0.4929462596166145,-0.1126559543290753
0.5072915353349784,0.5073795757450201,0.9573906038996424,0.6632582301022941,0.4996430247212285,0.250258047307534,-0.0906664230312853,1.3511004193565797e-06,3.0632405139082544e-06,-0.6936653717987858,-0.4963675634745177,-0.182173143756397,-125.36764705882422,-0.0550000000000003,0.54,0.0300186716137437,test,USDJPY,mlp,test,0.3897143901294491,0.4803808131607345,-0.0906664230312854
0.518947076099671,0.5254556681713654,0.7967423239595777,0.6332678958646086,0.5103309644396465,0.2496635912979055,-0.1083750451479726,1.70634197896691e-06,3.864010818211204e-06,-0.6924741374251016,-1.343368307675479,-0.4897516711258126,-136.76470588235304,-0.0967741935483871,0.5161290322580645,0.0260874687581523,val,USDJPY,mlp,val,0.382124980650869,0.4905000257988414,-0.1083750451479724
0.493176755942196,0.0,0.0,0.0,0.5095727394183861,0.2501254994803922,-0.1122683860496997,0.0,0.0,-0.6933982030900054,0.0,0.0,0.0,0.0,0.0,0.0,test,USDJPY,decision_tree,test,0.3804564059787001,0.4927247920283998,-0.1122683860496997
0.4791510632747347,0.5430894308943089,0.0053917928518386,0.0106775786832051,0.5078733882721395,0.2503275907052232,-0.1122888039891809,0.0,0.0,-0.6938024142019688,0.0,0.0,0.0,0.0,0.0,0.0,val,USDJPY,decision_tree,val,0.3804476554332082,0.4927364594223891,-0.1122888039891809
0.493176755942196,0.0,0.0,0.0,0.5,0.2501466039557236,-0.1126187860554823,0.0,0.0,-0.6934404113838205,0.0,0.0,0.0,0.0,0.0,0.0,test,USDJPY,dummy,test,0.3803062345476506,0.492925020603133,-0.1126187860554823
0.4787050517120953,0.0,0.0,0.0,0.5,0.2503513779742546,-0.1126187860554824,0.0,0.0,-0.6938499867575846,0.0,0.0,0.0,0.0,0.0,0.0,val,USDJPY,dummy,val,0.3803062345476505,0.492925020603133,-0.1126187860554824
0.5190401254033665,0.5238624527803255,0.7958364329826302,0.6318241688189331,0.5187216518245964,0.250004484129981,-0.0628549601373319,0.0034976757201478,0.0066912370245881,-0.694105282159103,-4.386407330811532,-5.425808791644058,-21677.20588235684,-0.0365712967235956,0.5505306875865251,7.961399276236429,test,GBPUSD,ridge,test,0.401633588512572,0.4644885486499039,-0.0628549601373319
0.5218129291647735,0.5284604388091243,0.7043074884029158,0.603842193103938,0.5207018616775773,0.2495998747869338,-0.0705522565111523,0.0013168039942305,0.0028831465553658,-0.6923518935194701,-4.470020690411837,-6.421701585399756,-11146.323529412217,-0.0428872127696884,0.5469215927030345,4.887227713435804,val,GBPUSD,ridge,val,0.3983347472095062,0.4688870037206585,-0.0705522565111523
0.5195728447827178,0.5239409760936262,0.8045863001405175,0.6346211161612398,0.5187970974130568,0.250022972168335,-0.0616043702195852,0.0036630135813683,0.0070532159561289,-0.6941769967862544,-4.816139446126566,-5.936180157535872,-24287.13235294745,-0.0381708103460818,0.5496166798022498,8.546165951271485,test,GBPUSD,lr,test,0.4021695556201777,0.463773925839763,-0.0616043702195853
0.5218986549622378,0.5279418390832592,0.7182405566600397,0.6085613818370684,0.5208408252586063,0.2495979690170232,-0.0690150060252131,0.0014834722127045,0.0032444169435855,-0.6923490141928128,-5.266943295000807,-6.830493110744197,-13676.470588235945,-0.0468457214241115,0.5446595877576514,5.489880069609347,val,GBPUSD,lr,val,0.3989935688463372,0.4680085748715503,-0.0690150060252131
0.5137986565674503,0.5258300418442767,0.6350915724963689,0.5753191671435677,0.5190980945417834,0.2500753788280123,-0.0600388885870713,0.000113932207231,0.0002567920284742,-0.6933019962557214,-2.833830626400596,-3.1564566703137014,-4239.705882352862,-0.0422727272727278,0.5472727272727272,1.3471064765205465,test,GBPUSD,rf,test,0.4028404763198266,0.4628793649068979,-0.0600388885870712
0.5212385663217632,0.5351051910867671,0.5697150430748841,0.5518680190011555,0.5250894279323555,0.2496449218467086,-0.069899520567765,0.0001181034158516,0.0002658393568476,-0.6924393485734406,-4.158675259069968,-3.8828145896652986,-4513.2352941176105,-0.0751708428245993,0.5284738041002278,1.1290087526039212,val,GBPUSD,rf,val,0.3986144911852435,0.4685140117530086,-0.069899520567765
0.5190523718258804,0.5238817344780391,0.7954821873487076,0.6317265178475143,0.5187203937523407,0.2500036450518771,-0.0629008818825877,0.0034916703720685,0.0066784412512874,-0.6941023182334395,-4.398243209598886,-5.4384325249930265,-21791.176470592363,-0.0368656486194814,0.5503624865031621,7.939355715711548,test,GBPUSD,lda,test,0.4016139077646052,0.4645147896471929,-0.0629008818825876
0.5217957840052807,0.5284635763236776,0.7039264413518886,0.6037041510077366,0.5206979605375688,0.2495999908314862,-0.0706008508409402,0.0013120159056073,0.0028727333249308,-0.692352105411908,-4.342229265755478,-6.264745324377379,-10793.014705882768,-0.041674001056151,0.5476148565393416,4.870082553942958,val,GBPUSD,lda,val,0.3983139210681684,0.4689147719091087,-0.0706008508409402
0.5200565784720138,0.5216204725921253,0.8982488457496428,0.6599832553216409,0.5131167182571057,0.2495179025856105,-0.0920914710129234,0.0001112271906144,0.000226875286992,-0.6921856734008055,-1.6903271322714348,-1.1012631530924306,-923.1617647058804,-0.0758426966292134,0.5280898876404494,0.163489740559539,test,GBPUSD,ada_boost,test,0.3891036552801757,0.4811951262930991,-0.0920914710129233
0.5234417193165939,0.5236743082376069,0.8738402915838304,0.6548879135341846,0.5230657359073428,0.2493364291846753,-0.094654820052191,5.570292490907119e-05,0.000117335042852,-0.6918197324461217,0.5182549653432302,0.4660931643338757,148.16176470588402,0.0240740740740742,0.5851851851851851,0.1157298265767117,val,GBPUSD,ada_boost,val,0.3880050771204895,0.4826598971726806,-0.094654820052191
0.502323758671998,0.5368728373702422,0.29313826207092,0.3792189540736441,0.5156886259915456,0.2500226099445026,-0.0912881538503254,2.2751843053695755e-05,5.197511198702331e-05,-0.6931940227027076,-3.0301754932199576,-3.968377354511036,-8536.397058824012,-0.034338896020539,0.5518063451311205,3.3389870983938814,test,GBPUSD,gaussian_nb,test,0.3894479340641462,0.4807360879144716,-0.0912881538503254
0.4964723834343469,0.5360266370699223,0.2000331345261762,0.291343427640707,0.5184884141409971,0.2502162532589762,-0.0953805863028301,1.4056328823519448e-05,3.211059805032017e-05,-0.6935815218313217,-3.0840751922354914,-3.2464612065146023,-4273.897058823422,-0.039724576271187,0.548728813559322,2.0231288201558497,val,GBPUSD,gaussian_nb,val,0.3876940344416442,0.4830746207444744,-0.0953805863028302
0.5126107535836094,0.5228546283990085,0.6875081181291107,0.5939819325352091,0.5085359450891735,0.2497863466210985,-0.1098643907961433,0.0,0.0,-0.6927197612537657,0.0,0.0,0.0,0.0,0.0,0.0,test,GBPUSD,lgbm,test,0.3814866896587957,0.4913510804549389,-0.1098643907961433
0.5186067843396113,0.5283229830398879,0.6497514910536779,0.5827791935687592,0.5199768935962901,0.2496465227203038,-0.1103315543457961,0.0,0.0,-0.6924400534991819,0.0,0.0,0.0,0.0,0.0,0.0,val,GBPUSD,lgbm,val,0.3812864767089444,0.4916180310547406,-0.1103315543457962
0.5178399759970119,0.524281045751634,0.7577550273359548,0.6197588453162197,0.5151159374437286,0.2504188682377758,-0.0588873490974041,0.0038186923353294,0.0071011242186782,-0.6951290060337915,-6.354155061449212,-7.837126322181462,-33929.04411765698,-0.0502803675179302,0.5426969328469126,9.063577302480514,test,GBPUSD,sgd,test,0.4033339932439697,0.4622213423413738,-0.0588873490974041
0.5185039133826542,0.526706666157119,0.6850066269052353,0.5955163796890416,0.5166573192350047,0.2499367012582116,-0.0663306440491072,0.0011284652400912,0.0024844163289327,-0.6930288984869972,-5.886647386601831,-7.1785021620624585,-14269.117647059364,-0.0566926281470735,0.5390327839159572,4.732921278000188,val,GBPUSD,sgd,val,0.4001440096932397,0.466474653742347,-0.0663306440491072
0.4848358673222585,0.5371214151701956,0.0473272166920542,0.086989549533907,0.5101825653093265,0.2501081269440318,-0.1196813210136602,0.0002957651413803,0.0005777165235972,-0.6933771123018951,-1.3927900920609098,-0.4318229586817517,-2005.8823529411752,-0.0869565217391299,0.5217391304347826,0.3098344895997256,test,GBPUSD,qda,test,0.3772794338512884,0.4969607548649487,-0.1196813210136603
0.4845650701665652,0.52925,0.0350728959575878,0.0657862026103169,0.5089430663595012,0.2500793583660688,-0.1204401706427656,3.87286183482454e-05,7.282172410032979e-05,-0.6933088801843481,-0.9081996242046564,-0.5895559995585918,-205.14705882352973,-0.1046511627906979,0.5116279069767442,0.0368620929096192,val,GBPUSD,qda,val,0.3769542125816718,0.4973943832244375,-0.1204401706427656
0.5191258503609633,0.5217554229474816,0.8713852185105152,0.6526978679745095,0.5085471853648026,0.2497655615436974,-0.0806184532542203,0.0004754703460254,0.0010446962650559,-0.6926819097186631,-3.164844337713614,-3.210198107985175,-6883.823529411748,-0.0499834491890123,0.5428666004634227,1.8498221207129868,test,GBPUSD,mlp,test,0.3940206628910483,0.4746391161452688,-0.0806184532542204
0.5195069052129857,0.5233568889274256,0.7999834327369119,0.632757626585596,0.5141493126712242,0.2496172698621662,-0.0892966979206838,0.0002666049690675,0.0005877749781084,-0.692383857602878,-4.025192269404234,-4.821946846921684,-5128.676470588172,-0.09206219312602,0.5188216039279869,1.0475692450129015,val,GBPUSD,mlp,val,0.3903014151768498,0.4795981130975337,-0.0892966979206839
0.5152253647903107,0.5259347705499092,0.6605500253876038,0.5856058623397017,0.5169575481255265,0.2497711597443254,-0.0779992682143269,7.352436966591474e-05,0.0001640620103048,-0.6926914318990266,-2.452000781027793,-1.9107660946265628,-1709.5588235294117,-0.0959079283887469,0.5166240409207161,0.2394175601452425,test,GBPUSD,decision_tree,test,0.3951431707652884,0.4731424389796155,-0.0779992682143271
0.5230902435469906,0.5317315436241611,0.6562955599734924,0.58748331603144,0.5228004373432531,0.2493407394595543,-0.0819704144807651,3.692410584588178e-05,8.233981982824678e-05,-0.6918281447773149,-0.4510501302815181,-0.309917872978743,-102.5735294117576,-0.0164233576642324,0.5620437956204379,0.1174443425259963,val,GBPUSD,decision_tree,val,0.3934412509368149,0.4754116654175802,-0.0819704144807652
0.4814436082859294,0.0,0.0,0.0,0.5,0.2500992156628966,-0.1206173669429688,0.0,0.0,-0.6933456135975818,0.0,0.0,0.0,0.0,0.0,0.0,test,GBPUSD,dummy,test,0.3768782713101562,0.497495638253125,-0.1206173669429687
0.4825590865059022,0.0,0.0,0.0,0.5,0.2500936285409295,-0.1206173669429688,0.0,0.0,-0.6933344392602024,0.0,0.0,0.0,0.0,0.0,0.0,val,GBPUSD,dummy,val,0.3768782713101562,0.4974956382531248,-0.1206173669429686
0.5342319226287875,0.502056135770235,0.2099208515283842,0.2960546574287914,0.5293868774715156,0.2483475520483275,-0.0603085634926059,0.0051050959519164,0.0105659154717931,-0.6917277108807085,6.888293074185732,14.374696729317954,36174.26470586897,0.0469165730503118,0.5982380417430379,10.768427553625662,test,AUDUSD,ridge,test,0.4027249013603117,0.4630334648529177,-0.060308563492606
0.5454929990849605,0.4988038277511962,0.150590158325889,0.231338598770749,0.5402988217057325,0.2467243020054491,-0.0504145984094674,0.007503758518305,0.0161745280530033,-0.6865543388907033,10.514019956088871,28.384719334265213,54227.20588233766,0.0672832173765485,0.6098761242151706,15.261304190190089,val,AUDUSD,ridge,val,0.4069651721102282,0.4573797705196957,-0.0504145984094674
0.5343465277821993,0.5023549421076732,0.2095933406113537,0.2957806150942669,0.5298284330550083,0.2483160201094949,-0.0591839536544777,0.0055046514824873,0.0112106632570787,-0.6923154175584223,7.261519443851777,15.30716118226388,37564.70588233921,0.0471746722390753,0.5983855269937597,11.121156748015103,test,AUDUSD,lr,test,0.4032068770052239,0.4623908306597015,-0.0591839536544776
0.545890091676594,0.5002627085248916,0.1447741052591565,0.2245610931764914,0.5404849289806228,0.2466923071299216,-0.0480803704624215,0.0081151843640257,0.0174557633195387,-0.6864901156596352,10.527793321550062,31.087766773618164,56187.49999998361,0.0657613915270515,0.6090065094440295,16.178933374769084,val,AUDUSD,lr,val,0.407965555516105,0.4560459259785267,-0.0480803704624216
0.5334296865549054,0.5,1.3646288209606987e-05,2.7291831554815644e-05,0.5178311977326362,0.2487117943565367,-0.0586258164296866,4.221406292016967e-07,9.587644942083584e-07,-0.6905672198635904,-1.6536127126619968,-1.8924452981127904,-216.54411764705912,-0.2794117647058827,0.4117647058823529,0.0108238200444413,test,AUDUSD,rf,test,0.4034460786729913,0.462071895102678,-0.0586258164296866
0.5458296645430846,0.6666666666666666,3.801341873681409e-05,7.60225026607876e-05,0.5253677401243834,0.2476162881599868,-0.0558317143476711,1.4118834301436905e-06,3.2109941571758014e-06,-0.6883695423870968,0.7339039378731036,0.7421761282988409,125.36764705882364,0.0670731707317074,0.6097560975609756,0.0353930353412406,val,AUDUSD,rf,val,0.4046435509938552,0.4604752653415264,-0.0558317143476712
